trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_dest,dms_dest_cnty,sctgG5,dms_mode,tons_2022
3,,,803,4,123,159,15009,sctg3499,11,0.0000000
3,,,803,4,124,151,15003,sctg3499,11,0.0000000
3,,,803,4,124,159,15001,sctg3499,11,0.0000000
3,,,803,4,124,159,15005,sctg3499,11,0.0000000
3,,,803,4,124,159,15007,sctg3499,11,0.0000000
3,,,803,4,124,159,15009,sctg3499,11,0.0000000
3,,,803,4,129,151,15003,sctg3499,11,0.0000000
3,,,803,4,129,159,15001,sctg3499,11,0.0000000
3,,,803,4,129,159,15005,sctg3499,11,0.0000000
3,,,803,4,129,159,15007,sctg3499,11,0.0000000
3,,,803,4,129,159,15009,sctg3499,11,0.0000000
3,,,803,4,131,151,15003,sctg3499,11,0.0000000
3,,,803,4,132,151,15003,sctg3499,11,0.0000000
3,,,803,4,139,151,15003,sctg3499,11,0.0000000
3,,,803,4,171,151,15003,sctg3499,11,0.0000900
3,,,803,4,171,159,15001,sctg3499,11,0.0000000
3,,,803,4,171,159,15005,sctg3499,11,0.0000000
3,,,803,4,171,159,15007,sctg3499,11,0.0000000
3,,,803,4,171,159,15009,sctg3499,11,0.0000000
3,,,803,4,172,151,15003,sctg3499,11,0.0000000
3,,,803,4,179,151,15003,sctg3499,11,0.0000450
3,,,803,4,181,151,15003,sctg3499,11,0.0000000
3,,,803,4,182,151,15003,sctg3499,11,0.0000000
3,,,803,4,183,151,15003,sctg3499,11,0.0000000
3,,,803,4,189,151,15003,sctg3499,11,0.0000000
3,,,803,4,190,151,15003,sctg3499,11,0.0000000
3,,,803,4,201,151,15003,sctg3499,11,0.0000000
3,,,803,4,202,151,15003,sctg3499,11,0.0000000
3,,,803,4,209,151,15003,sctg3499,11,0.0000000
3,,,803,4,211,151,15003,sctg3499,11,0.0000000
3,,,803,4,212,151,15003,sctg3499,11,0.0000000
3,,,803,4,219,151,15003,sctg3499,11,0.0000000
3,,,803,4,230,151,15003,sctg3499,11,0.0000000
3,,,803,4,241,151,15003,sctg3499,11,0.0000000
3,,,803,4,242,151,15003,sctg3499,11,0.0000000
3,,,803,4,251,151,15003,sctg3499,11,0.0000000
3,,,803,4,259,151,15003,sctg3499,11,0.0000000
3,,,803,4,261,151,15003,sctg3499,11,0.0000330
3,,,803,4,262,151,15003,sctg3499,11,0.0000000
3,,,803,4,269,151,15003,sctg3499,11,0.0000230
3,,,803,4,271,151,15003,sctg3499,11,0.0000000
3,,,803,4,279,151,15003,sctg3499,11,0.0000000
3,,,803,4,280,151,15003,sctg3499,11,0.0000000
3,,,803,4,292,151,15003,sctg3499,11,0.0000000
3,,,803,4,300,151,15003,sctg3499,11,0.0000000
3,,,803,4,311,151,15003,sctg3499,11,0.0000000
3,,,803,4,311,159,15001,sctg3499,11,0.0000000
3,,,803,4,311,159,15005,sctg3499,11,0.0000000
3,,,803,4,311,159,15007,sctg3499,11,0.0000000
3,,,803,4,311,159,15009,sctg3499,11,0.0000000
3,,,803,4,319,151,15003,sctg3499,11,0.0000000
3,,,803,4,319,159,15001,sctg3499,11,0.0000000
3,,,803,4,319,159,15005,sctg3499,11,0.0000000
3,,,803,4,319,159,15007,sctg3499,11,0.0000000
3,,,803,4,319,159,15009,sctg3499,11,0.0000000
3,,,803,4,321,151,15003,sctg3499,11,0.0000160
3,,,803,4,329,151,15003,sctg3499,11,0.0000100
3,,,803,4,331,151,15003,sctg3499,11,0.0000000
3,,,803,4,339,151,15003,sctg3499,11,0.0000000
3,,,803,4,341,151,15003,sctg3499,11,0.0000000
3,,,803,4,342,151,15003,sctg3499,11,0.0000000
3,,,803,4,350,151,15003,sctg3499,11,0.0000000
3,,,803,4,361,151,15003,sctg3499,11,0.0000000
3,,,803,4,362,151,15003,sctg3499,11,0.0000000
3,,,803,4,363,151,15003,sctg3499,11,0.0000000
3,,,803,4,364,151,15003,sctg3499,11,0.0000000
3,,,803,4,369,151,15003,sctg3499,11,0.0000000
3,,,803,4,371,151,15003,sctg3499,11,0.0000000
3,,,803,4,372,151,15003,sctg3499,11,0.0000000
3,,,803,4,373,151,15003,sctg3499,11,0.0000000
3,,,803,4,379,151,15003,sctg3499,11,0.0000000
3,,,803,4,391,151,15003,sctg3499,11,0.0002970
3,,,803,4,392,151,15003,sctg3499,11,0.0002700
3,,,803,4,393,151,15003,sctg3499,11,0.0003110
3,,,803,4,394,151,15003,sctg3499,11,0.0001750
3,,,803,4,399,151,15003,sctg3499,11,0.0004550
3,,,803,4,401,151,15003,sctg3499,11,0.0000000
3,,,803,4,402,151,15003,sctg3499,11,0.0000000
3,,,803,4,409,151,15003,sctg3499,11,0.0000000
3,,,803,4,411,151,15003,sctg3499,11,0.0000000
3,,,803,4,419,151,15003,sctg3499,11,0.0000000
3,,,803,4,421,151,15003,sctg3499,11,0.0000000
3,,,803,4,422,151,15003,sctg3499,11,0.0000000
3,,,803,4,423,151,15003,sctg3499,11,0.0000000
3,,,803,4,429,151,15003,sctg3499,11,0.0000000
3,,,803,4,451,151,15003,sctg3499,11,0.0000000
3,,,803,4,452,151,15003,sctg3499,11,0.0000000
3,,,803,4,459,151,15003,sctg3499,11,0.0000000
3,,,803,4,460,151,15003,sctg3499,11,0.0000000
3,,,803,4,471,151,15003,sctg3499,11,0.0000000
3,,,803,4,472,151,15003,sctg3499,11,0.0000000
3,,,803,4,473,151,15003,sctg3499,11,0.0000000
3,,,803,4,479,151,15003,sctg3499,11,0.0000000
3,,,803,4,481,151,15003,sctg3499,11,0.0000500
3,,,803,4,481,159,15001,sctg3499,11,0.0000000
3,,,803,4,481,159,15005,sctg3499,11,0.0000000
3,,,803,4,481,159,15007,sctg3499,11,0.0000000
3,,,803,4,481,159,15009,sctg3499,11,0.0000000
3,,,803,4,482,151,15003,sctg3499,11,0.0000140
3,,,803,4,482,159,15001,sctg3499,11,0.0000000
3,,,803,4,482,159,15005,sctg3499,11,0.0000000
3,,,803,4,482,159,15007,sctg3499,11,0.0000000
3,,,803,4,482,159,15009,sctg3499,11,0.0000000
3,,,803,4,483,151,15003,sctg3499,11,0.0000120
3,,,803,4,483,159,15001,sctg3499,11,0.0000000
3,,,803,4,483,159,15005,sctg3499,11,0.0000000
3,,,803,4,483,159,15007,sctg3499,11,0.0000000
3,,,803,4,483,159,15009,sctg3499,11,0.0000000
3,,,803,4,484,151,15003,sctg3499,11,0.0002180
3,,,803,4,484,159,15001,sctg3499,11,0.0000000
3,,,803,4,484,159,15005,sctg3499,11,0.0000000
3,,,803,4,484,159,15007,sctg3499,11,0.0000000
3,,,803,4,484,159,15009,sctg3499,11,0.0000000
3,,,803,4,485,151,15003,sctg3499,11,0.0000100
3,,,803,4,485,159,15001,sctg3499,11,0.0000000
3,,,803,4,485,159,15005,sctg3499,11,0.0000000
3,,,803,4,485,159,15007,sctg3499,11,0.0000000
3,,,803,4,485,159,15009,sctg3499,11,0.0000000
3,,,803,4,486,151,15003,sctg3499,11,0.0001830
3,,,803,4,486,159,15001,sctg3499,11,0.0000000
3,,,803,4,486,159,15005,sctg3499,11,0.0000000
3,,,803,4,486,159,15007,sctg3499,11,0.0000000
3,,,803,4,486,159,15009,sctg3499,11,0.0000000
3,,,803,4,487,151,15003,sctg3499,11,0.0000000
3,,,803,4,487,159,15001,sctg3499,11,0.0000000
3,,,803,4,487,159,15005,sctg3499,11,0.0000000
3,,,803,4,487,159,15007,sctg3499,11,0.0000000
3,,,803,4,487,159,15009,sctg3499,11,0.0000000
3,,,803,4,488,151,15003,sctg3499,11,0.0000420
3,,,803,4,488,159,15001,sctg3499,11,0.0000000
3,,,803,4,488,159,15005,sctg3499,11,0.0000000
3,,,803,4,488,159,15007,sctg3499,11,0.0000000
3,,,803,4,488,159,15009,sctg3499,11,0.0000000
3,,,803,4,489,151,15003,sctg3499,11,0.0001170
3,,,803,4,489,159,15001,sctg3499,11,0.0000000
3,,,803,4,489,159,15005,sctg3499,11,0.0000000
3,,,803,4,489,159,15007,sctg3499,11,0.0000000
3,,,803,4,489,159,15009,sctg3499,11,0.0000000
3,,,803,4,491,151,15003,sctg3499,11,0.0000000
3,,,803,4,500,151,15003,sctg3499,11,0.0000000
3,,,803,4,511,151,15003,sctg3499,11,0.0000150
3,,,803,4,512,151,15003,sctg3499,11,0.0000170
3,,,803,4,513,151,15003,sctg3499,11,0.0000220
3,,,803,4,519,151,15003,sctg3499,11,0.0000280
3,,,803,4,531,151,15003,sctg3499,11,0.0000000
3,,,803,4,532,151,15003,sctg3499,11,0.0000000
3,,,803,4,539,151,15003,sctg3499,11,0.0000000
3,,,803,4,551,151,15003,sctg3499,11,0.0000000
3,,,803,4,559,151,15003,sctg3499,11,0.0000000
3,,,804,3,061,151,15003,sctg3499,5,0.0061830
3,,,804,3,061,159,15001,sctg3499,5,0.0023696
3,,,804,3,061,159,15005,sctg3499,5,0.0000007
3,,,804,3,061,159,15007,sctg3499,5,0.0012652
3,,,804,3,061,159,15009,sctg3499,5,0.0020195
3,,,804,3,062,151,15003,sctg3499,5,0.0004340
3,,,804,3,062,159,15001,sctg3499,5,0.0000000
3,,,804,3,062,159,15005,sctg3499,5,0.0000000
3,,,804,3,062,159,15007,sctg3499,5,0.0000000
3,,,804,3,062,159,15009,sctg3499,5,0.0000000
3,,,804,3,063,151,15003,sctg3499,3,0.0008760
3,,,804,3,063,159,15001,sctg3499,5,0.0003000
3,,,804,3,063,159,15005,sctg3499,5,0.0000001
3,,,804,3,063,159,15007,sctg3499,5,0.0001602
3,,,804,3,063,159,15009,sctg3499,5,0.0002557
3,,,804,3,064,151,15003,sctg3499,3,0.0008820
3,,,804,3,064,151,15003,sctg3499,5,0.0038080
3,,,804,3,064,159,15001,sctg3499,5,0.0016661
3,,,804,3,064,159,15005,sctg3499,5,0.0000005
3,,,804,3,064,159,15007,sctg3499,5,0.0008895
3,,,804,3,064,159,15009,sctg3499,5,0.0014199
3,,,804,3,065,159,15001,sctg3499,5,0.0000000
3,,,804,3,065,159,15005,sctg3499,5,0.0000000
3,,,804,3,065,159,15007,sctg3499,5,0.0000000
3,,,804,3,065,159,15009,sctg3499,5,0.0000000
3,,,804,3,069,151,15003,sctg3499,5,0.0008020
3,,,804,3,069,159,15001,sctg3499,5,0.0002745
3,,,804,3,069,159,15005,sctg3499,5,0.0000001
3,,,804,3,069,159,15007,sctg3499,5,0.0001465
3,,,804,3,069,159,15009,sctg3499,5,0.0002339
3,,,804,3,091,151,15003,sctg3499,5,0.0000000
3,,,804,3,092,151,15003,sctg3499,5,0.0000000
3,,,804,3,099,151,15003,sctg3499,5,0.0000000
3,,,804,3,171,159,15001,sctg3499,5,0.0000000
3,,,804,3,171,159,15005,sctg3499,5,0.0000000
3,,,804,3,171,159,15007,sctg3499,5,0.0000000
3,,,804,3,171,159,15009,sctg3499,5,0.0000000
3,,,804,3,179,159,15001,sctg3499,5,0.0000000
3,,,804,3,179,159,15005,sctg3499,5,0.0000000
3,,,804,3,179,159,15007,sctg3499,5,0.0000000
3,,,804,3,179,159,15009,sctg3499,5,0.0000000
3,,,804,3,261,151,15003,sctg3499,5,0.0000000
3,,,804,3,261,159,15001,sctg3499,5,0.0000000
3,,,804,3,261,159,15005,sctg3499,5,0.0000000
3,,,804,3,261,159,15007,sctg3499,5,0.0000000
3,,,804,3,261,159,15009,sctg3499,5,0.0000000
3,,,804,3,262,151,15003,sctg3499,5,0.0000000
3,,,804,3,262,159,15001,sctg3499,5,0.0000000
3,,,804,3,262,159,15005,sctg3499,5,0.0000000
3,,,804,3,262,159,15007,sctg3499,5,0.0000000
3,,,804,3,262,159,15009,sctg3499,5,0.0000000
3,,,804,3,269,151,15003,sctg3499,5,0.0000000
3,,,804,3,269,159,15001,sctg3499,5,0.0000000
3,,,804,3,269,159,15005,sctg3499,5,0.0000000
3,,,804,3,269,159,15007,sctg3499,5,0.0000000
3,,,804,3,269,159,15009,sctg3499,5,0.0000000
3,,,804,3,271,151,15003,sctg3499,3,0.0000000
3,,,804,3,279,151,15003,sctg3499,5,0.0000000
3,,,804,3,341,159,15001,sctg3499,5,0.0000000
3,,,804,3,341,159,15005,sctg3499,5,0.0000000
3,,,804,3,341,159,15007,sctg3499,5,0.0000000
3,,,804,3,341,159,15009,sctg3499,5,0.0000000
3,,,804,3,342,159,15001,sctg3499,5,0.0000000
3,,,804,3,342,159,15005,sctg3499,5,0.0000000
3,,,804,3,342,159,15007,sctg3499,5,0.0000000
3,,,804,3,342,159,15009,sctg3499,5,0.0000000
3,,,804,3,363,159,15001,sctg3499,5,0.0000000
3,,,804,3,363,159,15005,sctg3499,5,0.0000000
3,,,804,3,363,159,15007,sctg3499,5,0.0000000
3,,,804,3,363,159,15009,sctg3499,5,0.0000000
3,,,804,3,481,151,15003,sctg3499,5,0.0000000
3,,,804,3,482,151,15003,sctg3499,5,0.0000000
3,,,804,3,483,151,15003,sctg3499,5,0.0000000
3,,,804,3,484,151,15003,sctg3499,5,0.0000000
3,,,804,3,485,151,15003,sctg3499,5,0.0000000
3,,,804,3,486,151,15003,sctg3499,5,0.0000000
3,,,804,3,488,151,15003,sctg3499,5,0.0000000
3,,,804,3,489,151,15003,sctg3499,5,0.0000000
3,,,804,3,551,151,15003,sctg3499,5,0.0000000
3,,,804,3,559,151,15003,sctg3499,5,0.0000000
3,,,804,4,011,151,15003,sctg3499,11,0.0000580
3,,,804,4,012,151,15003,sctg3499,11,0.0000240
3,,,804,4,019,151,15003,sctg3499,11,0.0001240
3,,,804,4,041,151,15003,sctg3499,11,0.0000000
3,,,804,4,041,159,15001,sctg3499,11,0.0000000
3,,,804,4,041,159,15005,sctg3499,11,0.0000000
3,,,804,4,041,159,15007,sctg3499,11,0.0000000
3,,,804,4,041,159,15009,sctg3499,11,0.0000000
3,,,804,4,042,151,15003,sctg3499,11,0.0000000
3,,,804,4,042,159,15001,sctg3499,11,0.0000000
3,,,804,4,042,159,15005,sctg3499,11,0.0000000
3,,,804,4,042,159,15007,sctg3499,11,0.0000000
3,,,804,4,042,159,15009,sctg3499,11,0.0000000
3,,,804,4,049,151,15003,sctg3499,11,0.0000000
3,,,804,4,049,159,15001,sctg3499,11,0.0000000
3,,,804,4,049,159,15005,sctg3499,11,0.0000000
3,,,804,4,049,159,15007,sctg3499,11,0.0000000
3,,,804,4,049,159,15009,sctg3499,11,0.0000000
3,,,804,4,061,151,15003,sctg3499,11,0.0000000
3,,,804,4,062,151,15003,sctg3499,11,0.0000000
3,,,804,4,063,151,15003,sctg3499,11,0.0000000
3,,,804,4,064,151,15003,sctg3499,11,0.0000000
3,,,804,4,065,151,15003,sctg3499,11,0.0000000
3,,,804,4,069,151,15003,sctg3499,11,0.0000000
3,,,804,4,081,151,15003,sctg3499,11,0.0000000
3,,,804,4,091,151,15003,sctg3499,11,0.0000000
3,,,804,4,092,151,15003,sctg3499,11,0.0000000
3,,,804,4,099,151,15003,sctg3499,11,0.0000000
3,,,804,4,121,151,15003,sctg3499,11,0.0003500
3,,,804,4,121,159,15001,sctg3499,11,0.0000000
3,,,804,4,121,159,15005,sctg3499,11,0.0000000
3,,,804,4,121,159,15007,sctg3499,11,0.0000000
3,,,804,4,121,159,15009,sctg3499,11,0.0000000
3,,,804,4,122,151,15003,sctg3499,11,0.0015210
3,,,804,4,122,159,15001,sctg3499,11,0.0000000
3,,,804,4,122,159,15005,sctg3499,11,0.0000000
3,,,804,4,122,159,15007,sctg3499,11,0.0000000
3,,,804,4,122,159,15009,sctg3499,11,0.0000000
3,,,804,4,123,151,15003,sctg3499,11,0.0006730
3,,,804,4,123,159,15001,sctg3499,11,0.0000000
3,,,804,4,123,159,15005,sctg3499,11,0.0000000
3,,,804,4,123,159,15007,sctg3499,11,0.0000000
3,,,804,4,123,159,15009,sctg3499,11,0.0000000
3,,,804,4,124,151,15003,sctg3499,11,0.0006680
3,,,804,4,124,159,15001,sctg3499,11,0.0000000
3,,,804,4,124,159,15005,sctg3499,11,0.0000000
3,,,804,4,124,159,15007,sctg3499,11,0.0000000
3,,,804,4,124,159,15009,sctg3499,11,0.0000000
3,,,804,4,129,151,15003,sctg3499,11,0.0011390
3,,,804,4,129,159,15001,sctg3499,11,0.0000000
3,,,804,4,129,159,15005,sctg3499,11,0.0000000
3,,,804,4,129,159,15007,sctg3499,11,0.0000000
3,,,804,4,129,159,15009,sctg3499,11,0.0000000
3,,,804,4,131,151,15003,sctg3499,11,0.0000000
3,,,804,4,132,151,15003,sctg3499,11,0.0000000
3,,,804,4,139,151,15003,sctg3499,11,0.0000000
3,,,804,4,171,151,15003,sctg3499,11,0.0000470
3,,,804,4,172,151,15003,sctg3499,11,0.0000000
3,,,804,4,179,151,15003,sctg3499,11,0.0000000
3,,,804,4,181,151,15003,sctg3499,11,0.0000000
3,,,804,4,182,151,15003,sctg3499,11,0.0000000
3,,,804,4,183,151,15003,sctg3499,11,0.0000000
3,,,804,4,189,151,15003,sctg3499,11,0.0000000
3,,,804,4,201,151,15003,sctg3499,11,0.0000000
3,,,804,4,201,159,15001,sctg3499,11,0.0000000
3,,,804,4,201,159,15005,sctg3499,11,0.0000000
3,,,804,4,201,159,15007,sctg3499,11,0.0000000
3,,,804,4,201,159,15009,sctg3499,11,0.0000000
3,,,804,4,202,151,15003,sctg3499,11,0.0000000
3,,,804,4,202,159,15001,sctg3499,11,0.0000000
3,,,804,4,202,159,15005,sctg3499,11,0.0000000
3,,,804,4,202,159,15007,sctg3499,11,0.0000000
3,,,804,4,202,159,15009,sctg3499,11,0.0000000
3,,,804,4,209,151,15003,sctg3499,11,0.0000000
3,,,804,4,209,159,15001,sctg3499,11,0.0000000
3,,,804,4,209,159,15005,sctg3499,11,0.0000000
3,,,804,4,209,159,15007,sctg3499,11,0.0000000
3,,,804,4,209,159,15009,sctg3499,11,0.0000000
3,,,804,4,211,151,15003,sctg3499,11,0.0000490
3,,,804,4,212,151,15003,sctg3499,11,0.0001340
3,,,804,4,219,151,15003,sctg3499,11,0.0002350
3,,,804,4,229,151,15003,sctg3499,11,0.0000000
3,,,804,4,230,151,15003,sctg3499,11,0.0000000
3,,,804,4,241,151,15003,sctg3499,11,0.0000000
3,,,804,4,242,151,15003,sctg3499,11,0.0000000
3,,,804,4,249,151,15003,sctg3499,11,0.0000000
3,,,804,4,251,151,15003,sctg3499,11,0.0000070
3,,,804,4,259,151,15003,sctg3499,11,0.0000100
3,,,804,4,261,151,15003,sctg3499,11,0.0000200
3,,,804,4,262,151,15003,sctg3499,11,0.0000080
3,,,804,4,269,151,15003,sctg3499,11,0.0000100
3,,,804,4,271,151,15003,sctg3499,11,0.0003720
3,,,804,4,279,151,15003,sctg3499,11,0.0001170
3,,,804,4,280,151,15003,sctg3499,11,0.0000000
3,,,804,4,291,151,15003,sctg3499,11,0.0000000
3,,,804,4,292,151,15003,sctg3499,11,0.0000000
3,,,804,4,299,151,15003,sctg3499,11,0.0000000
3,,,804,4,321,151,15003,sctg3499,11,0.0000000
3,,,804,4,329,151,15003,sctg3499,11,0.0000000
3,,,804,4,331,151,15003,sctg3499,11,0.0000000
3,,,804,4,341,151,15003,sctg3499,11,0.0000500
3,,,804,4,342,151,15003,sctg3499,11,0.0000000
3,,,804,4,361,151,15003,sctg3499,11,0.0000000
3,,,804,4,362,151,15003,sctg3499,11,0.0000000
3,,,804,4,363,151,15003,sctg3499,11,0.0000180
3,,,804,4,364,151,15003,sctg3499,11,0.0000000
3,,,804,4,369,151,15003,sctg3499,11,0.0000000
3,,,804,4,371,151,15003,sctg3499,11,0.0000570
3,,,804,4,372,151,15003,sctg3499,11,0.0000490
3,,,804,4,373,151,15003,sctg3499,11,0.0000550
3,,,804,4,379,151,15003,sctg3499,11,0.0000850
3,,,804,4,380,151,15003,sctg3499,11,0.0001450
3,,,804,4,391,151,15003,sctg3499,11,0.0000360
3,,,804,4,392,151,15003,sctg3499,11,0.0000710
3,,,804,4,393,151,15003,sctg3499,11,0.0000380
3,,,804,4,394,151,15003,sctg3499,11,0.0000210
3,,,804,4,399,151,15003,sctg3499,11,0.0000550
3,,,804,4,401,151,15003,sctg3499,11,0.0000000
3,,,804,4,401,159,15001,sctg3499,11,0.0000151
3,,,804,4,401,159,15005,sctg3499,11,0.0000000
3,,,804,4,401,159,15007,sctg3499,11,0.0000081
3,,,804,4,401,159,15009,sctg3499,11,0.0000129
3,,,804,4,402,151,15003,sctg3499,11,0.0000000
3,,,804,4,402,159,15001,sctg3499,11,0.0000176
3,,,804,4,402,159,15005,sctg3499,11,0.0000000
3,,,804,4,402,159,15007,sctg3499,11,0.0000094
3,,,804,4,402,159,15009,sctg3499,11,0.0000150
3,,,804,4,409,151,15003,sctg3499,11,0.0000000
3,,,804,4,409,159,15001,sctg3499,11,0.0000126
3,,,804,4,409,159,15005,sctg3499,11,0.0000000
3,,,804,4,409,159,15007,sctg3499,11,0.0000067
3,,,804,4,409,159,15009,sctg3499,11,0.0000107
3,,,804,4,411,151,15003,sctg3499,11,0.0000000
3,,,804,4,419,151,15003,sctg3499,11,0.0000000
3,,,804,4,421,151,15003,sctg3499,11,0.0000360
3,,,804,4,422,151,15003,sctg3499,11,0.0000180
3,,,804,4,423,151,15003,sctg3499,11,0.0000090
3,,,804,4,429,151,15003,sctg3499,11,0.0000360
3,,,804,4,441,151,15003,sctg3499,11,0.0000000
3,,,804,4,452,151,15003,sctg3499,11,0.0000000
3,,,804,4,459,151,15003,sctg3499,11,0.0000000
3,,,804,4,471,151,15003,sctg3499,11,0.0000000
3,,,804,4,472,151,15003,sctg3499,11,0.0000000
3,,,804,4,473,151,15003,sctg3499,11,0.0000000
3,,,804,4,479,151,15003,sctg3499,11,0.0000000
3,,,804,4,481,151,15003,sctg3499,11,0.0000260
3,,,804,4,482,151,15003,sctg3499,11,0.0000000
3,,,804,4,483,151,15003,sctg3499,11,0.0000000
3,,,804,4,484,151,15003,sctg3499,11,0.0001130
3,,,804,4,485,151,15003,sctg3499,11,0.0000000
3,,,804,4,486,151,15003,sctg3499,11,0.0000950
3,,,804,4,487,151,15003,sctg3499,11,0.0000000
3,,,804,4,488,151,15003,sctg3499,11,0.0000220
3,,,804,4,489,151,15003,sctg3499,11,0.0000610
3,,,804,4,491,151,15003,sctg3499,11,0.0000000
3,,,804,4,499,151,15003,sctg3499,11,0.0000000
3,,,804,4,500,159,15001,sctg3499,11,0.0000000
3,,,804,4,500,159,15005,sctg3499,11,0.0000000
3,,,804,4,500,159,15007,sctg3499,11,0.0000000
3,,,804,4,500,159,15009,sctg3499,11,0.0000000
3,,,804,4,511,151,15003,sctg3499,11,0.0008170
3,,,804,4,512,151,15003,sctg3499,11,0.0009450
3,,,804,4,513,151,15003,sctg3499,11,0.0012590
3,,,804,4,519,151,15003,sctg3499,11,0.0015620
3,,,804,4,531,151,15003,sctg3499,11,0.0000000
3,,,804,4,532,151,15003,sctg3499,11,0.0000000
3,,,804,4,539,151,15003,sctg3499,11,0.0000000
3,,,804,4,551,151,15003,sctg3499,11,0.0000340
3,,,804,4,559,151,15003,sctg3499,11,0.0000570
3,,,805,3,061,151,15003,sctg3499,5,0.0043350
3,,,805,3,062,151,15003,sctg3499,5,0.0003750
3,,,805,3,063,151,15003,sctg3499,3,0.0007570
3,,,805,3,064,151,15003,sctg3499,3,0.0032890
3,,,805,3,069,151,15003,sctg3499,5,0.0006920
3,,,805,3,121,151,15003,sctg3499,5,0.0000000
3,,,805,3,122,151,15003,sctg3499,5,0.0000000
3,,,805,3,123,151,15003,sctg3499,5,0.0000000
3,,,805,3,124,151,15003,sctg3499,5,0.0000000
3,,,805,3,129,151,15003,sctg3499,5,0.0000000
3,,,805,3,171,159,15001,sctg3499,5,0.0000000
3,,,805,3,171,159,15005,sctg3499,5,0.0000000
3,,,805,3,171,159,15007,sctg3499,5,0.0000000
3,,,805,3,171,159,15009,sctg3499,5,0.0000000
3,,,805,3,179,159,15001,sctg3499,5,0.0000000
3,,,805,3,179,159,15005,sctg3499,5,0.0000000
3,,,805,3,179,159,15007,sctg3499,5,0.0000000
3,,,805,3,179,159,15009,sctg3499,5,0.0000000
3,,,805,3,211,151,15003,sctg3499,5,0.0000000
3,,,805,3,212,151,15003,sctg3499,5,0.0000000
3,,,805,3,219,151,15003,sctg3499,5,0.0000000
3,,,805,3,371,151,15003,sctg3499,5,0.0000000
3,,,805,3,372,151,15003,sctg3499,5,0.0000000
3,,,805,3,373,151,15003,sctg3499,5,0.0000000
3,,,805,3,379,151,15003,sctg3499,5,0.0000000
3,,,805,3,551,159,15001,sctg3499,5,0.0000000
3,,,805,3,551,159,15005,sctg3499,5,0.0000000
3,,,805,3,551,159,15007,sctg3499,5,0.0000000
3,,,805,3,551,159,15009,sctg3499,5,0.0000000
3,,,805,3,559,159,15001,sctg3499,5,0.0000000
3,,,805,3,559,159,15005,sctg3499,5,0.0000000
3,,,805,3,559,159,15007,sctg3499,5,0.0000000
3,,,805,3,559,159,15009,sctg3499,5,0.0000000
3,,,805,4,061,151,15003,sctg3499,11,0.0000200
3,,,805,4,064,151,15003,sctg3499,11,0.0000150
3,,,805,4,111,151,15003,sctg3499,11,0.0000000
3,,,805,4,122,151,15003,sctg3499,11,0.0000140
3,,,805,4,129,151,15003,sctg3499,11,0.0000100
3,,,805,4,131,151,15003,sctg3499,11,0.0000000
3,,,805,4,132,151,15003,sctg3499,11,0.0000000
3,,,805,4,139,151,15003,sctg3499,11,0.0000000
3,,,805,4,171,151,15003,sctg3499,11,0.0000000
3,,,805,4,182,151,15003,sctg3499,11,0.0000000
3,,,805,4,189,151,15003,sctg3499,11,0.0000000
3,,,805,4,190,151,15003,sctg3499,11,0.0000000
3,,,805,4,271,151,15003,sctg3499,11,0.0000000
3,,,805,4,279,151,15003,sctg3499,11,0.0000000
3,,,805,4,291,151,15003,sctg3499,11,0.0000000
3,,,805,4,292,151,15003,sctg3499,11,0.0000000
3,,,805,4,299,151,15003,sctg3499,11,0.0000000
3,,,805,4,363,151,15003,sctg3499,11,0.0000000
3,,,805,4,411,151,15003,sctg3499,11,0.0000000
3,,,805,4,419,151,15003,sctg3499,11,0.0000000
3,,,805,4,421,151,15003,sctg3499,11,0.0000000
3,,,805,4,429,151,15003,sctg3499,11,0.0000000
3,,,805,4,452,151,15003,sctg3499,11,0.0000180
3,,,805,4,459,151,15003,sctg3499,11,0.0000220
3,,,805,4,472,151,15003,sctg3499,11,0.0000000
3,,,805,4,479,151,15003,sctg3499,11,0.0000000
3,,,805,4,481,151,15003,sctg3499,11,0.0000180
3,,,805,4,484,151,15003,sctg3499,11,0.0000790
3,,,805,4,486,151,15003,sctg3499,11,0.0000670
3,,,805,4,488,151,15003,sctg3499,11,0.0000150
3,,,805,4,489,151,15003,sctg3499,11,0.0000430
3,,,805,4,531,151,15003,sctg3499,11,0.0000000
3,,,805,4,539,151,15003,sctg3499,11,0.0000000
3,,,806,3,061,151,15003,sctg3499,3,0.0000000
3,,,806,3,061,151,15003,sctg3499,5,0.0541430
3,,,806,3,061,159,15001,sctg3499,5,0.0017184
3,,,806,3,061,159,15005,sctg3499,5,0.0000005
3,,,806,3,061,159,15007,sctg3499,5,0.0009175
3,,,806,3,061,159,15009,sctg3499,5,0.0014646
3,,,806,3,062,151,15003,sctg3499,5,0.0046800
3,,,806,3,063,151,15003,sctg3499,3,0.0094480
3,,,806,3,063,159,15001,sctg3499,5,0.0003000
3,,,806,3,063,159,15005,sctg3499,5,0.0000001
3,,,806,3,063,159,15007,sctg3499,5,0.0001602
3,,,806,3,063,159,15009,sctg3499,5,0.0002557
3,,,806,3,064,151,15003,sctg3499,3,0.0410740
3,,,806,3,064,159,15001,sctg3499,5,0.0013036
3,,,806,3,064,159,15005,sctg3499,5,0.0000004
3,,,806,3,064,159,15007,sctg3499,5,0.0006960
